job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11386,Machine Learning Engineer,145674,USD,145674,SE,FL,Finland,L,Finland,0,"Python, Docker, Hadoop",PhD,9,Finance,2025-03-06,2025-04-14,1983,9.4,Neural Networks Co
AI11387,NLP Engineer,121414,CAD,151768,SE,FL,Canada,M,Canada,50,"Linux, Hadoop, Tableau, SQL, Python",Bachelor,7,Education,2024-08-23,2024-10-12,890,6.6,Digital Transformation LLC
AI11388,ML Ops Engineer,78140,EUR,66419,EN,PT,France,L,France,100,"SQL, Git, Scala, Hadoop, NLP",Associate,1,Automotive,2024-12-14,2025-02-06,826,8.9,Digital Transformation LLC
AI11389,Head of AI,141442,USD,141442,SE,FL,United States,M,United States,50,"Kubernetes, AWS, Data Visualization",PhD,9,Real Estate,2025-03-26,2025-05-28,1718,8.5,Smart Analytics
AI11390,Machine Learning Researcher,96067,USD,96067,MI,CT,Israel,L,Israel,50,"Tableau, Spark, Hadoop",PhD,2,Healthcare,2025-04-20,2025-06-26,1870,7.7,Cloud AI Solutions
AI11391,Data Scientist,388535,CHF,349682,EX,CT,Switzerland,L,Egypt,50,"MLOps, Azure, Data Visualization, Scala, SQL",Master,16,Transportation,2024-06-20,2024-07-06,929,9.4,Predictive Systems
AI11392,Deep Learning Engineer,132494,CAD,165618,SE,FL,Canada,L,Canada,100,"Python, Kubernetes, Azure",PhD,6,Transportation,2024-01-25,2024-03-10,1687,8.1,Smart Analytics
AI11393,Machine Learning Engineer,66690,EUR,56687,MI,FT,Austria,S,New Zealand,50,"Docker, Statistics, Deep Learning, Azure, Scala",Bachelor,3,Automotive,2024-02-09,2024-03-23,868,9.6,DataVision Ltd
AI11394,Data Scientist,122287,GBP,91715,MI,PT,United Kingdom,L,United Kingdom,100,"AWS, Python, Spark",Bachelor,2,Retail,2024-09-12,2024-10-29,1159,6,Quantum Computing Inc
AI11395,Machine Learning Engineer,81923,USD,81923,EN,CT,Ireland,L,Ireland,0,"Python, TensorFlow, Git, Docker",Master,0,Real Estate,2025-03-05,2025-05-10,2422,7.5,Future Systems
AI11396,ML Ops Engineer,317576,USD,317576,EX,FL,Denmark,L,United States,100,"NLP, Tableau, SQL",Associate,16,Media,2024-10-17,2024-11-26,1252,8.1,TechCorp Inc
AI11397,AI Architect,111218,EUR,94535,SE,FT,Austria,S,Austria,0,"Mathematics, R, Computer Vision",Bachelor,6,Technology,2025-03-05,2025-03-20,2285,9,AI Innovations
AI11398,Data Engineer,137824,AUD,186062,EX,PT,Australia,S,Australia,0,"Java, SQL, Deep Learning, Azure, Computer Vision",Associate,13,Consulting,2025-02-14,2025-03-07,1942,6.7,Digital Transformation LLC
AI11399,Computer Vision Engineer,124975,EUR,106229,MI,PT,Netherlands,L,Netherlands,0,"Python, Linux, Scala, Data Visualization",Master,3,Automotive,2025-01-04,2025-02-02,1299,6,Digital Transformation LLC
AI11400,AI Product Manager,202807,SGD,263649,EX,PT,Singapore,M,Netherlands,100,"Python, SQL, Tableau",Bachelor,10,Finance,2024-05-11,2024-07-05,1842,7.1,Cognitive Computing
AI11401,AI Product Manager,225578,CHF,203020,EX,CT,Switzerland,S,Switzerland,50,"Docker, Azure, Python",Master,12,Technology,2025-01-06,2025-02-02,2234,5.7,Quantum Computing Inc
AI11402,Data Analyst,67004,EUR,56953,EN,CT,Austria,M,South Africa,0,"R, SQL, GCP, Computer Vision",Associate,1,Retail,2024-05-07,2024-06-07,1313,5.1,Smart Analytics
AI11403,NLP Engineer,91436,USD,91436,MI,PT,Finland,M,Ireland,0,"Data Visualization, Spark, SQL",PhD,4,Telecommunications,2024-12-14,2025-02-10,889,7.2,Machine Intelligence Group
AI11404,Data Engineer,190150,USD,190150,SE,CT,Denmark,M,Denmark,100,"Git, SQL, Tableau",Bachelor,5,Telecommunications,2024-10-10,2024-12-19,1116,6,AI Innovations
AI11405,Research Scientist,190516,AUD,257197,EX,CT,Australia,L,Australia,50,"AWS, SQL, Kubernetes, Python",Master,17,Healthcare,2024-01-22,2024-03-25,1876,8.5,Predictive Systems
AI11406,Machine Learning Engineer,113403,EUR,96393,MI,CT,Netherlands,L,Netherlands,100,"GCP, Computer Vision, Mathematics, SQL, Scala",Bachelor,3,Real Estate,2024-05-05,2024-07-10,2473,9.6,Smart Analytics
AI11407,AI Product Manager,206127,USD,206127,EX,FL,United States,M,Sweden,0,"Java, R, Computer Vision, Git",Master,16,Energy,2025-02-09,2025-03-15,1636,5.7,Predictive Systems
AI11408,Machine Learning Engineer,164366,USD,164366,SE,CT,Sweden,L,Sweden,100,"Scala, Data Visualization, Spark",Bachelor,8,Telecommunications,2024-09-16,2024-11-23,2292,5.6,TechCorp Inc
AI11409,Machine Learning Engineer,135548,CAD,169435,EX,FT,Canada,M,Canada,50,"Computer Vision, PyTorch, GCP, Data Visualization",PhD,14,Automotive,2024-08-21,2024-10-29,731,8.5,Neural Networks Co
AI11410,Robotics Engineer,81926,EUR,69637,EN,CT,Netherlands,L,Singapore,0,"Data Visualization, Scala, AWS, Linux",Associate,1,Retail,2024-08-05,2024-10-07,1080,8.9,DeepTech Ventures
AI11411,NLP Engineer,61432,CAD,76790,MI,FT,Canada,S,Canada,0,"Python, NLP, Linux",Bachelor,4,Retail,2025-01-25,2025-03-22,1959,5.6,Quantum Computing Inc
AI11412,Data Engineer,82350,SGD,107055,EN,CT,Singapore,M,Austria,50,"Hadoop, Deep Learning, Kubernetes, Spark, NLP",PhD,1,Gaming,2024-03-29,2024-04-20,1918,8.6,Machine Intelligence Group
AI11413,Robotics Engineer,91758,USD,91758,EN,PT,Norway,L,Norway,0,"GCP, Docker, R",PhD,1,Media,2025-01-23,2025-02-24,1382,8.3,DataVision Ltd
AI11414,Head of AI,26320,USD,26320,MI,PT,India,M,India,100,"Scala, Python, Mathematics, SQL",Associate,4,Automotive,2024-11-16,2024-12-11,678,8.9,Digital Transformation LLC
AI11415,AI Research Scientist,181477,GBP,136108,SE,CT,United Kingdom,L,United Kingdom,100,"NLP, Python, Linux, Deep Learning, Scala",PhD,5,Finance,2024-07-14,2024-09-10,1750,9.9,DeepTech Ventures
AI11416,AI Product Manager,119031,CAD,148789,SE,FT,Canada,S,Canada,100,"R, PyTorch, Python, MLOps",Bachelor,7,Technology,2024-04-08,2024-05-15,1777,9,Advanced Robotics
AI11417,AI Consultant,199896,JPY,21988560,EX,CT,Japan,S,Japan,100,"Tableau, Computer Vision, Statistics",Associate,10,Healthcare,2024-06-16,2024-08-02,1371,8,Advanced Robotics
AI11418,Machine Learning Researcher,143700,CAD,179625,EX,FL,Canada,M,Norway,100,"Docker, MLOps, GCP, R",PhD,11,Technology,2025-04-17,2025-05-28,2111,5.4,Advanced Robotics
AI11419,Machine Learning Engineer,257865,GBP,193399,EX,CT,United Kingdom,M,United Kingdom,50,"AWS, Spark, TensorFlow, Docker",Bachelor,18,Retail,2025-03-28,2025-06-01,2455,6.7,DeepTech Ventures
AI11420,Data Engineer,88557,SGD,115124,MI,FL,Singapore,S,New Zealand,0,"Kubernetes, Git, Data Visualization",PhD,3,Finance,2024-09-11,2024-10-26,520,6.5,TechCorp Inc
AI11421,Computer Vision Engineer,170140,CAD,212675,EX,FT,Canada,S,Canada,0,"Tableau, PyTorch, Kubernetes, R, Linux",PhD,11,Healthcare,2024-09-27,2024-11-25,1734,5.4,DeepTech Ventures
AI11422,Data Engineer,78293,CAD,97866,MI,FL,Canada,L,Canada,100,"Python, SQL, Statistics, Docker, Java",Associate,2,Healthcare,2024-05-04,2024-06-06,2239,5.1,Machine Intelligence Group
AI11423,AI Product Manager,95607,USD,95607,EN,CT,Norway,M,Norway,0,"GCP, Git, Java, Azure",Bachelor,0,Consulting,2024-07-28,2024-08-16,1686,8.9,Smart Analytics
AI11424,Data Analyst,75288,USD,75288,EN,FT,United States,L,Ghana,50,"Git, Hadoop, Tableau, Linux",Master,1,Healthcare,2024-05-05,2024-06-29,1636,7.1,Advanced Robotics
AI11425,Data Engineer,99770,CHF,89793,MI,FT,Switzerland,S,Switzerland,100,"Tableau, Docker, Deep Learning, Python, Hadoop",Master,2,Retail,2024-08-13,2024-09-16,2414,6.4,Predictive Systems
AI11426,AI Product Manager,107307,EUR,91211,SE,PT,Germany,S,Germany,0,"Tableau, Hadoop, NLP, GCP",Associate,5,Government,2024-03-01,2024-04-25,1825,8.6,DataVision Ltd
AI11427,NLP Engineer,80388,CAD,100485,MI,PT,Canada,S,Australia,0,"Java, SQL, AWS",Master,4,Automotive,2024-03-17,2024-05-17,2261,5.8,AI Innovations
AI11428,AI Consultant,43320,USD,43320,MI,FL,India,L,India,0,"Java, SQL, Scala, Statistics, AWS",Associate,3,Gaming,2024-02-01,2024-04-05,1139,6.7,Digital Transformation LLC
AI11429,AI Product Manager,49686,USD,49686,EX,FL,India,S,India,0,"Spark, Mathematics, Linux, Python",Associate,14,Media,2024-07-22,2024-09-30,1729,5.2,Smart Analytics
AI11430,AI Consultant,41656,USD,41656,MI,FT,China,S,Romania,100,"Python, Java, MLOps, Git",Bachelor,4,Gaming,2024-02-09,2024-03-01,1449,9.6,DataVision Ltd
AI11431,Data Engineer,149191,USD,149191,EX,FT,South Korea,S,South Korea,50,"SQL, Mathematics, MLOps",Bachelor,13,Real Estate,2025-02-25,2025-04-05,2473,6.1,DataVision Ltd
AI11432,Data Analyst,70858,USD,70858,MI,FL,South Korea,S,Canada,100,"Python, PyTorch, Statistics, Data Visualization",Bachelor,4,Government,2024-02-23,2024-05-02,1997,7,TechCorp Inc
AI11433,AI Software Engineer,112994,EUR,96045,SE,FT,France,S,France,100,"TensorFlow, NLP, SQL, Hadoop, Spark",Bachelor,8,Technology,2024-06-16,2024-08-08,1673,5.6,Neural Networks Co
AI11434,NLP Engineer,81456,USD,81456,MI,FL,South Korea,L,South Korea,100,"Tableau, TensorFlow, PyTorch",Bachelor,2,Finance,2024-11-08,2024-11-22,515,5.2,TechCorp Inc
AI11435,Head of AI,54011,EUR,45909,EN,CT,Austria,M,Austria,0,"Deep Learning, PyTorch, Statistics, Computer Vision, R",Master,1,Consulting,2024-10-20,2024-11-08,1295,7.9,Algorithmic Solutions
AI11436,AI Specialist,85091,USD,85091,EN,PT,Denmark,M,Denmark,100,"Mathematics, Spark, Kubernetes",Associate,1,Energy,2024-02-15,2024-04-03,780,6.5,TechCorp Inc
AI11437,AI Software Engineer,115899,USD,115899,EN,PT,Norway,L,Norway,50,"PyTorch, Mathematics, Tableau, Spark",PhD,0,Media,2025-01-11,2025-03-10,2231,6,AI Innovations
AI11438,Research Scientist,89371,JPY,9830810,MI,FL,Japan,M,Japan,0,"GCP, Azure, Tableau, MLOps",PhD,2,Manufacturing,2025-02-13,2025-03-21,1803,8.4,Future Systems
AI11439,Principal Data Scientist,125683,EUR,106831,SE,FT,Netherlands,M,Netherlands,50,"SQL, Java, Python, Azure, R",PhD,9,Education,2025-02-08,2025-03-27,1423,8.8,AI Innovations
AI11440,AI Research Scientist,349284,CHF,314356,EX,PT,Switzerland,L,Switzerland,100,"Python, TensorFlow, Docker, Deep Learning",Bachelor,13,Retail,2025-04-05,2025-04-25,1937,5.4,Cognitive Computing
AI11441,Data Scientist,140809,EUR,119688,EX,PT,Netherlands,S,Denmark,0,"Python, TensorFlow, MLOps, Scala, Java",Associate,18,Government,2024-03-19,2024-05-05,1264,6.7,Algorithmic Solutions
AI11442,Machine Learning Engineer,69956,USD,69956,MI,CT,Finland,S,Finland,100,"R, PyTorch, NLP, Scala",Master,4,Media,2024-03-14,2024-05-13,841,9.4,Digital Transformation LLC
AI11443,Autonomous Systems Engineer,71681,EUR,60929,EN,FL,France,M,Belgium,0,"Deep Learning, Computer Vision, Tableau, Python, Azure",PhD,0,Transportation,2025-04-18,2025-05-09,1084,7.6,AI Innovations
AI11444,NLP Engineer,215291,CAD,269114,EX,FL,Canada,L,Canada,50,"R, SQL, Computer Vision, GCP, Kubernetes",Associate,15,Technology,2024-08-14,2024-09-27,2204,9.3,DataVision Ltd
AI11445,Computer Vision Engineer,22321,USD,22321,EN,FL,India,S,India,0,"Deep Learning, Java, Statistics, Hadoop, Scala",PhD,1,Gaming,2024-09-09,2024-11-01,1646,9.2,TechCorp Inc
AI11446,Machine Learning Researcher,107424,USD,107424,MI,FT,United States,S,United States,100,"Git, Docker, Python, Azure, Computer Vision",PhD,2,Finance,2025-01-17,2025-02-01,759,7.8,Digital Transformation LLC
AI11447,AI Product Manager,97858,AUD,132108,MI,FT,Australia,S,Sweden,100,"Git, Kubernetes, MLOps, Tableau, GCP",PhD,2,Telecommunications,2024-11-12,2024-12-27,948,5.5,DeepTech Ventures
AI11448,Head of AI,131805,USD,131805,SE,PT,Finland,L,Finland,100,"Kubernetes, MLOps, Azure, Deep Learning, Scala",Master,9,Manufacturing,2024-11-12,2024-12-13,1137,7.9,Cloud AI Solutions
AI11449,AI Product Manager,168977,EUR,143630,SE,FL,Germany,L,Norway,0,"Data Visualization, MLOps, PyTorch, Deep Learning",PhD,5,Media,2024-08-24,2024-10-29,1876,6.1,DeepTech Ventures
AI11450,Computer Vision Engineer,112692,USD,112692,SE,CT,Israel,M,Israel,100,"Scala, Kubernetes, Azure",Associate,5,Energy,2024-06-25,2024-08-20,2010,7.9,DataVision Ltd
AI11451,NLP Engineer,24819,USD,24819,EN,FL,India,S,India,100,"Spark, Deep Learning, Tableau",Bachelor,0,Retail,2024-10-01,2024-11-24,916,6.4,Cognitive Computing
AI11452,Autonomous Systems Engineer,50429,USD,50429,MI,CT,China,M,China,0,"AWS, Azure, R, Computer Vision",PhD,4,Transportation,2024-05-08,2024-07-17,2418,7.6,Algorithmic Solutions
AI11453,AI Product Manager,92616,CAD,115770,MI,PT,Canada,L,Canada,100,"TensorFlow, Mathematics, Tableau",PhD,4,Energy,2024-08-22,2024-09-17,1475,6.8,Predictive Systems
AI11454,AI Architect,149371,USD,149371,MI,PT,United States,L,Spain,100,"PyTorch, Azure, Kubernetes, TensorFlow",Bachelor,3,Healthcare,2025-01-02,2025-02-23,2177,6.7,Autonomous Tech
AI11455,Machine Learning Engineer,235873,CHF,212286,EX,PT,Switzerland,S,Brazil,100,"Java, Git, Docker, MLOps",Master,10,Consulting,2024-06-26,2024-09-03,1795,8.8,Smart Analytics
AI11456,AI Consultant,46440,USD,46440,EN,FT,South Korea,S,South Korea,0,"Kubernetes, Spark, NLP, Git, Python",Associate,0,Transportation,2024-05-04,2024-05-27,536,5.3,Neural Networks Co
AI11457,Computer Vision Engineer,227078,EUR,193016,EX,PT,Netherlands,M,Romania,0,"R, Spark, Scala, Python",PhD,14,Media,2024-12-27,2025-01-28,937,7.2,Autonomous Tech
AI11458,Robotics Engineer,63953,EUR,54360,EN,FL,Netherlands,M,Netherlands,100,"AWS, Python, Tableau, TensorFlow",Associate,0,Manufacturing,2024-11-13,2024-12-05,662,5.3,Cloud AI Solutions
AI11459,AI Software Engineer,77328,EUR,65729,MI,FL,Germany,S,Germany,0,"Spark, Scala, PyTorch, Linux",Bachelor,2,Technology,2024-05-01,2024-05-22,2423,7.8,Neural Networks Co
AI11460,AI Product Manager,64672,USD,64672,EN,CT,Sweden,L,Latvia,50,"TensorFlow, R, Spark, Python, Azure",PhD,0,Real Estate,2024-11-21,2024-12-14,1484,7.3,Digital Transformation LLC
AI11461,AI Product Manager,103343,GBP,77507,MI,CT,United Kingdom,S,Switzerland,100,"TensorFlow, Data Visualization, Linux, Mathematics, Kubernetes",PhD,3,Finance,2024-03-05,2024-05-08,1183,8.8,Quantum Computing Inc
AI11462,NLP Engineer,99987,EUR,84989,MI,CT,Netherlands,S,Netherlands,50,"Spark, Linux, Data Visualization, Python",Master,3,Education,2025-01-12,2025-01-26,2303,6.5,Machine Intelligence Group
AI11463,NLP Engineer,37144,USD,37144,MI,PT,China,M,China,0,"Mathematics, Scala, SQL, Python",Master,3,Media,2024-04-01,2024-05-23,2408,5.5,Predictive Systems
AI11464,Head of AI,239050,JPY,26295500,EX,FL,Japan,M,Japan,50,"Azure, SQL, Hadoop",Master,17,Government,2024-11-03,2024-12-21,1181,6.4,DataVision Ltd
AI11465,Research Scientist,63804,USD,63804,EN,FL,Ireland,M,Ireland,50,"MLOps, Mathematics, Statistics, AWS",Bachelor,1,Finance,2024-10-02,2024-10-22,1980,8,Predictive Systems
AI11466,AI Research Scientist,121719,USD,121719,MI,PT,Sweden,L,Germany,50,"Statistics, Hadoop, Deep Learning, R",Master,2,Automotive,2024-11-23,2024-12-15,1865,5.7,DataVision Ltd
AI11467,Robotics Engineer,318346,USD,318346,EX,FL,Norway,M,Norway,50,"Python, TensorFlow, Java",Associate,10,Telecommunications,2024-04-10,2024-06-17,1715,9.3,AI Innovations
AI11468,NLP Engineer,113713,JPY,12508430,SE,PT,Japan,M,Philippines,0,"Java, SQL, Python, TensorFlow, PyTorch",Associate,9,Technology,2024-07-22,2024-09-19,2127,9.1,TechCorp Inc
AI11469,Research Scientist,129110,CAD,161388,SE,FL,Canada,M,Canada,100,"Scala, AWS, Computer Vision, Statistics, Mathematics",Associate,6,Real Estate,2024-04-24,2024-06-15,1850,8.8,Quantum Computing Inc
AI11470,Research Scientist,76550,USD,76550,EN,FT,United States,S,France,0,"SQL, Statistics, R",Associate,1,Telecommunications,2024-03-21,2024-05-01,972,7.6,Neural Networks Co
AI11471,AI Software Engineer,160981,JPY,17707910,EX,CT,Japan,S,Japan,100,"Kubernetes, Computer Vision, NLP",Associate,19,Retail,2024-09-04,2024-10-19,2152,9.3,Cloud AI Solutions
AI11472,AI Software Engineer,249798,CHF,224818,EX,FL,Switzerland,L,Switzerland,100,"Azure, Deep Learning, Spark, Linux, NLP",PhD,13,Real Estate,2024-08-29,2024-10-23,854,7.2,Cloud AI Solutions
AI11473,AI Specialist,110277,USD,110277,MI,CT,Ireland,L,Ireland,0,"Python, Java, Tableau, Spark",PhD,4,Telecommunications,2024-09-11,2024-10-19,1386,5.6,Quantum Computing Inc
AI11474,AI Architect,314219,USD,314219,EX,CT,Denmark,M,Denmark,100,"Python, Azure, Scala",Bachelor,19,Transportation,2025-02-02,2025-03-29,1389,7.3,Quantum Computing Inc
AI11475,Data Analyst,335263,CHF,301737,EX,FL,Switzerland,L,Switzerland,100,"Statistics, SQL, GCP",Master,14,Consulting,2024-09-25,2024-11-23,1870,7.4,Quantum Computing Inc
AI11476,Machine Learning Engineer,124417,CHF,111975,MI,CT,Switzerland,M,Switzerland,0,"Computer Vision, SQL, MLOps, Linux",PhD,2,Gaming,2024-04-26,2024-05-25,2021,8.9,DataVision Ltd
AI11477,AI Research Scientist,124130,USD,124130,SE,FL,Finland,M,Finland,0,"Scala, Hadoop, R, Linux, NLP",Associate,8,Education,2024-06-03,2024-07-07,1239,6.5,Machine Intelligence Group
AI11478,Machine Learning Researcher,80925,USD,80925,EN,FL,United States,S,Netherlands,50,"Python, Kubernetes, Data Visualization, Azure",Master,0,Finance,2024-10-06,2024-11-03,1923,8.3,Quantum Computing Inc
AI11479,Head of AI,79342,USD,79342,MI,CT,Ireland,M,Colombia,100,"Linux, Java, Scala",Master,3,Healthcare,2024-03-18,2024-05-25,1291,9.5,Digital Transformation LLC
AI11480,Autonomous Systems Engineer,97152,USD,97152,EN,CT,United States,L,United States,0,"PyTorch, Scala, Tableau",Bachelor,0,Technology,2025-02-08,2025-04-13,2187,7,Machine Intelligence Group
AI11481,Machine Learning Engineer,142004,EUR,120703,SE,FT,France,L,France,0,"SQL, Computer Vision, AWS",Associate,6,Automotive,2024-02-25,2024-05-05,731,8.5,Future Systems
AI11482,Computer Vision Engineer,147965,USD,147965,SE,PT,United States,M,United States,50,"Azure, Java, GCP",PhD,7,Consulting,2024-03-21,2024-05-08,2334,7.9,Predictive Systems
AI11483,Deep Learning Engineer,192037,USD,192037,EX,CT,Ireland,L,Ireland,50,"Java, Docker, NLP",Bachelor,10,Real Estate,2024-01-11,2024-02-08,1028,5.9,DeepTech Ventures
AI11484,Data Scientist,127383,EUR,108276,SE,FL,France,M,South Korea,0,"Kubernetes, Hadoop, Linux, GCP",PhD,9,Finance,2024-10-29,2024-12-30,1853,8.4,DeepTech Ventures
AI11485,Principal Data Scientist,85256,EUR,72468,MI,CT,Netherlands,S,Netherlands,50,"Scala, Mathematics, Python, Spark, GCP",PhD,3,Healthcare,2024-05-31,2024-08-06,899,5.5,Cloud AI Solutions
AI11486,Data Analyst,191885,USD,191885,SE,CT,Norway,L,Norway,50,"PyTorch, Python, Data Visualization",Bachelor,7,Consulting,2024-04-19,2024-06-15,2006,8.6,DataVision Ltd
AI11487,Data Engineer,106706,USD,106706,SE,FL,Israel,S,Israel,100,"Docker, Git, NLP, MLOps",Bachelor,6,Gaming,2025-03-24,2025-05-22,1323,7.6,Advanced Robotics
AI11488,AI Product Manager,144625,USD,144625,SE,FT,Ireland,L,Ireland,50,"Scala, Python, SQL, Mathematics",Bachelor,6,Government,2025-02-07,2025-04-08,2418,6.6,Machine Intelligence Group
AI11489,NLP Engineer,89096,GBP,66822,MI,CT,United Kingdom,L,United Kingdom,0,"R, SQL, Tableau, Statistics, Azure",PhD,4,Government,2025-02-17,2025-04-27,944,8.8,Predictive Systems
AI11490,AI Product Manager,113094,USD,113094,MI,FL,Denmark,M,Denmark,50,"Java, R, Statistics",Master,3,Real Estate,2024-03-15,2024-05-22,1878,7.7,DeepTech Ventures
AI11491,Machine Learning Researcher,44438,USD,44438,EN,FL,South Korea,S,South Korea,50,"Hadoop, Tableau, GCP, MLOps",PhD,0,Government,2024-03-11,2024-03-25,2149,8.8,Advanced Robotics
AI11492,AI Research Scientist,74828,EUR,63604,EN,CT,Netherlands,S,Netherlands,0,"Computer Vision, Python, Kubernetes, SQL",Master,1,Manufacturing,2024-09-12,2024-10-21,1386,6.3,Quantum Computing Inc
AI11493,Principal Data Scientist,79856,AUD,107806,MI,PT,Australia,M,Australia,0,"Hadoop, Scala, Git, Deep Learning, Java",PhD,2,Retail,2024-05-22,2024-07-24,1575,6.9,Quantum Computing Inc
AI11494,AI Specialist,155247,USD,155247,EX,FT,Ireland,M,Ireland,100,"Python, Mathematics, Git, Hadoop, Computer Vision",Master,17,Consulting,2025-02-04,2025-02-18,1759,9.4,Algorithmic Solutions
AI11495,AI Research Scientist,86084,EUR,73171,EN,PT,France,L,Poland,100,"Java, GCP, Data Visualization, Kubernetes, Python",Bachelor,1,Healthcare,2025-02-05,2025-04-03,1866,5.1,AI Innovations
AI11496,AI Specialist,121255,USD,121255,MI,PT,Norway,L,Norway,0,"SQL, Scala, AWS, GCP",PhD,4,Telecommunications,2024-03-28,2024-06-03,2180,8.1,TechCorp Inc
AI11497,AI Consultant,120964,USD,120964,SE,CT,Denmark,S,Nigeria,50,"Spark, SQL, Deep Learning",Associate,9,Healthcare,2024-05-10,2024-07-02,511,9.3,TechCorp Inc
AI11498,Autonomous Systems Engineer,170957,GBP,128218,SE,FL,United Kingdom,L,United Kingdom,100,"Azure, Hadoop, Python",Associate,6,Retail,2024-11-16,2024-12-12,1965,8.5,DataVision Ltd
AI11499,Machine Learning Engineer,80134,JPY,8814740,MI,FL,Japan,M,Ireland,0,"Java, AWS, TensorFlow, Spark, Tableau",Associate,2,Manufacturing,2024-04-11,2024-06-07,936,6.7,Smart Analytics
AI11500,AI Consultant,139486,JPY,15343460,EX,FT,Japan,S,Canada,50,"NLP, Python, Data Visualization",Associate,13,Finance,2024-09-07,2024-11-17,1203,6.6,Neural Networks Co
AI11501,Deep Learning Engineer,65381,SGD,84995,EN,FT,Singapore,L,Singapore,50,"Linux, R, Docker, Python",Bachelor,0,Education,2024-11-21,2025-01-17,1622,6.9,TechCorp Inc
AI11502,Data Engineer,171324,USD,171324,EX,CT,Norway,S,Norway,0,"Statistics, SQL, Scala, Kubernetes, Data Visualization",Bachelor,15,Education,2024-07-02,2024-08-11,1183,7.5,Advanced Robotics
AI11503,AI Specialist,87775,USD,87775,SE,FL,South Korea,M,South Korea,100,"MLOps, SQL, Python, Scala, Git",Master,6,Media,2024-07-07,2024-08-04,2349,6.3,Cognitive Computing
